246	11600	4	8	13	17	21	26	30	34	38	43	47	51	56	60	65	69	73	77	81	85	89	93	98	102	107	111	116	120	125	130
262	12000	4	8	12	16	21	25	29	33	37	42	46	50	54	58	63	67	71	75	79	83	87	91	96	100	104	108	113	117	121	126
279	12400	4	8	12	16	20	24	28	32	36	41	45	49	53	57	62	66	70	74	78	82	86	90	94	98	102	106	110	114	118	123
296	12800	4	8	12	16	20	24	28	32	36	40	44	48	52	56	60	64	68	72	76	80	84	88	92	96	100	104	108	112	116	120
314	13200	4	8	12	16	19	23	27	31	35	39	43	47	51	55	58	62	66	70	74	78	82	86	90	94	98	102	106	110	114	117
334	13600	4	8	11	15	18	22	26	30	34	38	42	46	50	54	57	61	65	69	73	76	80	84	88	92	96	100	104	107	111	114
354	14000	4	7	11	15	18	22	26	30	34	37	41	45	49	53	56	60	64	68	72	75	79	83	87	91	94	98	102	105	109	112
375	14400	4	7	11	15	18	22	26	29	33	36	40	44	48	52	55	59	63	67	71	74	78	81	85	89	92	96	100	103	107	110
397	14800	3	7	11	14	18	22	26	29	33	36	40	43	47	50	54	58	62	66	69	73	76	80	83	87	90	94	98	101	105	108
419	15200	3	7	10	14	17	21	25	28	32	35	39	42	46	49	53	57	61	65	68	72	75	79	82	86	89	93	96	99	103	106
443	15600	3	7	10	14	17	20	24	27	31	34	38	41	45	48	52	56	60	64	67	71	74	78	81	85	88	91	95	98	101	104
468	16000	3	7	10	14	17	20	24	27	31	34	38	41	45	48	52	56	60	63	67	70	73	77	80	84	87	90	94	97	100	103
494	16400	4	7	11	14	18	21	24	27	31	34	38	41	45	48	52	56	59	62	66	69	72	76	79	83	86	89	93	96	100	103
523	16800	4	7	11	14	18	21	25	28	32	35	39	42	46	49	53	56	59	62	66	69	72	76	79	83	86	89	93	96	100	104
554	17200	4	7	11	15	19	22	26	29	33	36	40	43	47	50	54	57	60	63	67	70	73	77	80	84	87	90	94	97	101	105
590	17600	4	7	11	15	19	23	27	30	34	37	41	45	49	52	56	59	63	66	70	73	77	80	83	87	91	94	97	100	104	108
630	18000	4	8	12	16	20	24	28	32	36	40	44	48	52	56	60	64	68	72	76	80	84	87	91	94	98	101	105	108	111	115
679	18400	5	10	15	20	25	30	35	39	43	47	52	57	61	66	70	74	78	82	86	90	94	97	101	104	108	112	115	119	122	126
750	18730	10	19	28	36	43	49	54	59	64	69	74	79	84	88	92	97	101	105	109	113	117	121	125	120	133	137	141	145	149	152
